EmployeeID,Date,InTime,OutTime,Status
E0117,2024-07-30,09:10,19:00,Present
E0117,2024-07-31,09:30,18:00,Wfh
E0118,2024-07-01,,,Absent
E0118,2024-07-02,09:00,18:00,Present
E0118,2024-07-03,,,Leave
E0118,2024-07-04,09:30,18:30,Wfh
E0118,2024-07-05,09:30,18:10,Present
E0118,2024-07-08,,,Absent
E0118,2024-07-09,09:30,18:10,Wfh
E0118,2024-07-10,,,Leave
E0118,2024-07-11,,,Leave
E0118,2024-07-12,09:10,18:00,Present
E0118,2024-07-15,09:10,18:15,Present
E0118,2024-07-16,09:15,18:30,Wfh
E0118,2024-07-17,09:30,18:00,Present
E0118,2024-07-18,09:10,18:30,Present
E0118,2024-07-19,,,Absent
E0118,2024-07-22,09:10,19:00,Wfh
E0118,2024-07-23,09:10,19:00,Present
E0118,2024-07-24,10:00,18:15,Present
E0118,2024-07-25,,,Absent
E0118,2024-07-26,09:00,18:30,Present
E0118,2024-07-29,09:00,18:10,Wfh
E0118,2024-07-30,,,Absent
E0118,2024-07-31,,,Leave
E0119,2024-07-01,,,Leave
E0119,2024-07-02,09:00,19:00,Present
E0119,2024-07-03,09:30,18:15,Present
E0119,2024-07-04,,,Leave
E0119,2024-07-05,,,Absent
E0119,2024-07-08,10:00,18:30,Present
E0119,2024-07-09,,,Absent
E0119,2024-07-10,09:00,18:10,Present
E0119,2024-07-11,09:10,18:30,Present
E0119,2024-07-12,,,Absent
E0119,2024-07-15,09:00,18:10,Wfh
E0119,2024-07-16,09:10,18:10,Present
E0119,2024-07-17,09:00,19:00,Present
E0119,2024-07-18,09:30,18:10,Present
E0119,2024-07-19,09:30,18:00,Wfh
E0119,2024-07-22,09:30,18:00,Present
E0119,2024-07-23,,,Leave
E0119,2024-07-24,09:00,19:00,Present
E0119,2024-07-25,09:15,18:00,Present
E0119,2024-07-26,09:00,18:00,Present
E0119,2024-07-29,09:00,18:00,Wfh
E0119,2024-07-30,,,Absent
E0119,2024-07-31,09:30,18:15,Present
E0120,2024-07-01,09:00,18:10,Wfh
E0120,2024-07-02,09:30,18:15,Wfh
E0120,2024-07-03,,,Leave
E0120,2024-07-04,09:00,18:10,Wfh
E0120,2024-07-05,09:10,18:15,Present
E0120,2024-07-08,,,Absent
E0120,2024-07-09,09:30,19:00,Present
E0120,2024-07-10,09:00,19:00,Present
E0120,2024-07-11,09:00,18:00,Wfh
E0120,2024-07-12,09:10,18:15,Present
E0120,2024-07-15,,,Absent
E0120,2024-07-16,,,Absent
E0120,2024-07-17,09:15,18:15,Present
E0120,2024-07-18,,,Absent
E0120,2024-07-19,09:30,18:10,Present
E0120,2024-07-22,09:00,18:30,Wfh
E0120,2024-07-23,10:00,18:00,Wfh
E0120,2024-07-24,09:00,18:30,Present
E0120,2024-07-25,10:00,18:00,Wfh
E0120,2024-07-26,,,Leave
E0120 ,2024-07-29,09:00,19:00,Present
E0120,2024-07-30,09:00,18:30,Present
E0120,2024-07-31,09:00,18:30,Present
